   "MANDT";"WERKS";"LGORT";"LIFNR";"PARCERIA";"EBELN"
   "400";"2606";"F1BG";"0010027721";"";"4600177904"
   "400";"2606";"F1BH";"0010019914";"";"4600171650"
   "400";"2606";"F1BL";"0010000650";"";"4600182065"
   "400";"2606";"F1BM";"0010000650";"";"4600245582"
   "400";"2606";"F1BN";"0010002948";"";"4600184777"
   "400";"2606";"F1C2";"0010000650";"";"4600196169"
   "400";"2606";"F1CD";"0010027721";"";"4600204258"
   "400";"2606";"F1CW";"0010000650";"";"4600457293"
   "400";"2606";"F1D2";"0010025099";"";"4600206105"
   "400";"2606";"F1D3";"0010007775";"";"4600206213"
   "400";"2606";"F1DE";"0010092810";"";"4600213598"
   "400";"2606";"F1DH";"0010064752";"";"4600215078"
   "400";"2606";"F1DJ";"0010085375";"";"4600217060"
   "400";"2606";"F1DK";"0010094195";"";"4600216865"
   "400";"2606";"F1DR";"0010094195";"";"4600206213"
   "400";"2606";"F1DV";"0010000650";"";"4600220177"
   "400";"2606";"F1E8";"0010095310";"";"4600217060"
   "400";"2606";"F1EC";"0010000650";"";"4600223707"
   "400";"2606";"F1EG";"0010097267";"";"4600215078"
   "400";"2606";"F1EJ";"0010004971";"";"4600205064"
   "400";"2606";"F1EX";"0010095310";"";"4600242961"
   "400";"2606";"F1EZ";"0010095310";"";"4600229313"
   "400";"2606";"F1FB";"0010153871";"";"4600353494"
   "400";"2606";"F1FH";"0010104985";"";"4600242757"
   "400";"2606";"F1FM";"0010097267";"";"4600239676"
   "400";"2606";"F1FT";"0010095310";"";"4600251080"
   "400";"2606";"F1GN";"0010092810";"";"4600260497"
   "400";"2606";"F1GW";"0010025542";"";"4600581220"
   "400";"2606";"F1GY";"0010214336";"";"4600581220"
   "400";"2606";"F1I0";"0010000650";"";"4600290339"
   "400";"2606";"F1J1";"0010196052";"";"4600551937"
   "400";"2606";"F1JA";"0010000650";"";"4600293900"
   "400";"2606";"F1JB";"0010085375";"";"4600294289"
   "400";"2606";"F1K3";"0010000650";"";"4600300722"
   "400";"2606";"F1K9";"0010000650";"";"4600302409"
   "400";"2606";"F1KO";"0010085375";"";"4600301417"
   "400";"2606";"F1LV";"0010062563";"";"4600317432"
   "400";"2606";"F1MC";"0010141766";"";"4600318524"
   "400";"2606";"F1NT";"0010151738";"";"4600584035"
   "400";"2606";"F1WP";"0010013799";"";"4600316088"
   "400";"2606";"F1WS";"0010104985";"";"4600307078"
   "400";"2606";"F1WT";"0010143134";"";"4600323742"
   "400";"2606";"F1XH";"0010144105";"";"4600317764"
   "400";"2606";"F1XY";"0010148098";"";"4600334712"
   "400";"2606";"F210";"0010149571";"";"4600336574"
   "400";"2606";"F214";"0010151738";"";"4600390897"
   "400";"2606";"F228";"0010007082";"";"4600399384"
   "400";"2606";"F244";"0010085375";"";"4600353494"
   "400";"2606";"F263";"0010172943";"";"4600432484"
   "400";"2606";"F292";"0010148922";"";"4600448720"
   "400";"2606";"F2AF";"0010185063";"";"4600477803"
   "400";"2606";"F2AI";"0010000650";"";"4600493704"
   "400";"2606";"F2AQ";"0010187547";"";"4600500272"
   "400";"2606";"F2BC";"0010190476";"";"4600512203"
   "400";"2606";"F2BO";"0010157253";"";"4600527070"
   "400";"2606";"F2CC";"0010153871";"";"4600531677"
   "400";"2606";"F2CE";"0010157253";"";"4600534166"
   "400";"2606";"F2MC";"0010151738";"";"4600584035"
   "400";"2606";"F357";"0010185063";"";"4600536071"
   "400";"2606";"FJ13";"0010157253";"";"4600567586"
   "400";"2606";"FJ16";"0010085375";"";"4600589538"
   "400";"2606";"FV22";"0010157253";"";"4600367917"
   "400";"2606";"FV23";"0010157193";"";"4600367224"
   "400";"2606";"FV29";"0010162723";"";"4600396187"
   "400";"2606";"FV30";"0010162723";"";"4600396187"
   "400";"2606";"FV57";"0010000851";"";"4600457073"
   "400";"2606";"FV64";"0010157253";"";"4600457073"
   "400";"2606";"FV65";"0010157253";"";"4600433894"
   "400";"2606";"FV70";"0010175600";"";"4600442980"
   "400";"2606";"FV75";"0010157253";"";"4600507571"
   "400";"2606";"FV76";"0010157253";"";"4600493576"
   "400";"2606";"FV80";"0010185739";"";"4600481597"
   "400";"2606";"FV97";"0010191737";"";"4600524580"
   "400";"2606";"FVAD";"0010196052";"";"4600549915"
   "400";"2606";"FVU5";"0010196683";"";"4600552171"
   "400";"2606";"FVV3";"0010196760";"";"4600549089"
   "400";"2606";"FZX3";"0010218605";"";"4600605411"
   "400";"2610";"F06A";"0010025388";"";"4600003963"
   "400";"2610";"F0L5";"0010000650";"";"4600004476"
   "400";"2610";"F0L6";"0010000650";"";"4600004773"
   "400";"2610";"F0L9";"0010024902";"";"4600001183"
   "400";"2610";"F104";"0010019914";"";"4600001183"
   "400";"2610";"F19H";"0010024893";"";"4600004773"
         "400";"2610";"F19J";"0010059965"
   "400";"2610";"F1BD";"0010027721";"";"4600182756"
   "400";"2610";"F1BE";"0010000650";"";"4600177861"
   "400";"2610";"F1BF";"0010025946";"";"4600175658"
   "400";"2610";"F1BG";"0010027721";"";"4600177904"
   "400";"2610";"F1BH";"0010019914";"";"4600171650"
   "400";"2610";"F1BL";"0010000650";"";"4600182065"
   "400";"2610";"F1BM";"0010000650";"";"4600245582"
   "400";"2610";"F1BN";"0010002948";"";"4600184777"
   "400";"2610";"F1C2";"0010000650";"";"4600196169"
   "400";"2610";"F1CD";"0010027721";"";"4600204258"
   "400";"2610";"F1D2";"0010025099";"";"4600206105"
   "400";"2610";"F1D3";"0010007775";"";"4600206213"
   "400";"2610";"F1DE";"0010092810";"";"4600213598"
   "400";"2610";"F1DH";"0010064752";"";"4600215078"
   "400";"2610";"F1DJ";"0010085375";"";"4600217060"
   "400";"2610";"F1DK";"0010094195";"";"4600216865"
   "400";"2610";"F1DR";"0010094195";"";"4600206213"
   "400";"2610";"F1DV";"0010000650";"";"4600220177"
   "400";"2610";"F1E8";"0010095310";"";"4600217060"
   "400";"2610";"F1EC";"0010000650";"";"4600223707"
   "400";"2610";"F1EG";"0010097267";"";"4600215078"
   "400";"2610";"F1EX";"0010095310";"";"4600242961"
   "400";"2610";"F1EZ";"0010095310";"";"4600229313"
   "400";"2610";"F1FM";"0010097267";"";"4600239676"
   "400";"2610";"F1FT";"0010095310";"";"4600251080"
   "400";"2610";"F1GN";"0010092810";"";"4600260497"
   "400";"2610";"F1I0";"0010000650";"";"4600290339"
   "400";"2610";"F1JA";"0010000650";"";"4600293900"
   "400";"2610";"F1JB";"0010085375";"";"4600294289"
   "400";"2610";"F1K3";"0010000650";"";"4600300722"
   "400";"2610";"F1K9";"0010000650";"";"4600302409"
   "400";"2610";"F1KO";"0010085375";"";"4600301417"
   "400";"2612";"F0L6";"0010000650";"";"4600004773"
   "400";"2612";"F0LB";"0010000650";"";"4600004476"
   "400";"2612";"F0LC";"0010000650";"";"4600004773"
   "400";"2612";"F0LD";"0010024902";"";"4600001183"
   "400";"2612";"F0LG";"0010025388";"";"4600003963"
   "400";"2612";"F106";"0010019914";"";"4600001183"
   "400";"2612";"F108";"0010024893";"";"4600004773"
   "400";"2612";"F1BD";"0010027721";"";"4600182756"
   "400";"2612";"F1BE";"0010000650";"";"4600177861"
   "400";"2612";"F1BF";"0010025946";"";"4600175658"
   "400";"2612";"F1BG";"0010027721";"";"4600177904"
   "400";"2612";"F1BH";"0010019914";"";"4600171650"
   "400";"2612";"F1BL";"0010000650";"";"4600182065"
   "400";"2612";"F1BM";"0010000650";"";"4600245582"
   "400";"2612";"F1BN";"0010002948";"";"4600184777"
   "400";"2612";"F1C2";"0010000650";"";"4600196169"
   "400";"2612";"F1CD";"0010027721";"";"4600204258"
   "400";"2612";"F1D2";"0010025099";"";"4600206105"
   "400";"2612";"F1D3";"0010007775";"";"4600206213"
   "400";"2612";"F1DE";"0010092810";"";"4600213598"
   "400";"2612";"F1DH";"0010064752";"";"4600215078"
   "400";"2612";"F1DJ";"0010085375";"";"4600217060"
   "400";"2612";"F1DK";"0010094195";"";"4600216865"
   "400";"2612";"F1DR";"0010094195";"";"4600206213"
   "400";"2612";"F1DV";"0010000650";"";"4600220177"
   "400";"2612";"F1E8";"0010095310";"";"4600217060"
   "400";"2612";"F1EC";"0010000650";"";"4600223707"
   "400";"2612";"F1EG";"0010097267";"";"4600215078"
   "400";"2612";"F1EX";"0010095310";"";"4600242961"
   "400";"2612";"F1EZ";"0010095310";"";"4600229313"
   "400";"2612";"F1FM";"0010097267";"";"4600239676"
   "400";"2612";"F1FT";"0010095310";"";"4600251080"
   "400";"2612";"F1GN";"0010092810";"";"4600260497"
   "400";"2612";"F1I0";"0010000650";"";"4600290339"
   "400";"2612";"F1JA";"0010000650";"";"4600293900"
   "400";"2612";"F1JB";"0010085375";"";"4600294289"
   "400";"2612";"F1K3";"0010000650";"";"4600300722"
   "400";"2612";"F1K9";"0010000650";"";"4600302409"
   "400";"2612";"F1KO";"0010085375";"";"4600301417"
   "400";"2620";"F06E";"0010025359";"";"4600002450"
   "400";"2620";"F0LL";"0010000650";"";"4600004476"
   "400";"2620";"F0LM";"0010000650";"";"4600004773"
   "400";"2620";"F0LN";"0010024902";"";"4600001183"
   "400";"2620";"F0LR";"0010025388";"";"4600003963"
         "400";"2620";"F19K";"0010010871"
   "400";"2620";"F19L";"0010019914";"";"4600005789"
   "400";"2620";"F1FH";"0010104985";"";"4600242757"
   "400";"2620";"F1NT";"0010151738";"";"4600584035"
   "400";"2620";"F1WS";"0010104985";"";"4600307078"
   "400";"2620";"F214";"0010151738";"";"4600390897"
   "400";"2620";"F2MC";"0010151738";"";"4600584035"
   "400";"2622";"F0LV";"0010000650";"";"4600004773"
   "400";"2622";"F0LW";"0010024902";"";"4600001183"
   "400";"2622";"F0M1";"0010025359";"";"4600002450"
   "400";"2622";"F0M2";"0010025388";"";"4600003963"
         "400";"2622";"F0M4";"0010029675"
         "400";"2622";"F0M5";"0010033409"
   "400";"2622";"F19M";"0010019914";"";"4600005789"
   "400";"2640";"F06F";"0010025388";"";"4600003963"
   "400";"2640";"F1J9";"0010025095";"";"4600293418"
   "400";"2640";"F1WO";"0010142250";"";"4600297151"
   "400";"2640";"F253";"0010170729";"";"4600420045"
   "400";"2640";"F2BM";"0010170729";"";"4600519092"
   "400";"2640";"FIFP";"0010109394";"";"4600247460"
   "400";"2640";"FIFQ";"0010142250";"";"4600363202"
   "400";"2640";"FZV6";"0010217385";"";"4600589040"
   "400";"2641";"FZV6";"0010217385";"";"4600589040"
   "400";"2642";"FZV6";"0010217385";"";"4600589040"
   "400";"2644";"F0M6";"0010000650";"";"4600004476"
   "400";"2644";"F0M7";"0010000650";"";"4600004773"
   "400";"2644";"F0M9";"0010025388";"";"4600003963"
   "400";"2645";"F0MC";"0010025388";"";"4600003963"
   "400";"26AB";"F1WS";"0010104985";"";"4600307078"
   "400";"2700";"F1JF";"0010121994";"";"4600285956"
   "400";"2700";"F1KD";"0010121994";"";"4600285956"
   "400";"2700";"F1Z2";"0010003086";"";"4600341899"
   "400";"2700";"FV10";"0010095628";"";"4600318996"
   "400";"2701";"F06G";"0010004047";"";"4600000273"
   "400";"2701";"F06H";"0010004047";"";"4600000274"
   "400";"2701";"F06J";"0010004047";"";"4600000275"
   "400";"2701";"F06K";"0010004047";"";"4600000276"
   "400";"2701";"F06L";"0010004181";"";"4600163645"
   "400";"2701";"F06M";"0010004199";"";"1172015019"
   "400";"2701";"F06N";"0010004251";"";"4600000327"
   "400";"2701";"F06Q";"0010004966";"";"4600161675"
   "400";"2701";"F06R";"0010005716";"";"4600166061"
   "400";"2701";"F06V";"0010005716";"";"4600000354"
   "400";"2701";"F06W";"0010005716";"";"4600000355"
   "400";"2701";"F06Y";"0010005716";"";"4600000359"
   "400";"2701";"F06Z";"0010005716";"";"4600000360"
   "400";"2701";"F070";"0010005716";"";"4600000361"
   "400";"2701";"F071";"0010005716";"";"4600000362"
   "400";"2701";"F072";"0010005716";"";"4600000435"
   "400";"2701";"F076";"0010006737";"";"4600000394"
   "400";"2701";"F079";"0010025123";"";"4600161655"
   "400";"2701";"F07A";"0010025123";"";"4600161656"
   "400";"2701";"F07B";"0010025123";"";"4600161658"
   "400";"2701";"F07F";"0010025830";"";"4600000394"
   "400";"2701";"F0MD";"0010003748";"";"4600000241"
   "400";"2701";"F0MK";"0010024835";"";"4600000032"
   "400";"2701";"F10A";"0010025123";"";"4600162163"
   "400";"2701";"F19N";"0010006279";"";"4600000381"
   "400";"2701";"F19P";"0010025118";"";"4600000273"
   "400";"2701";"F19Q";"0010025704";"";"4600006019"
   "400";"2701";"F1A1";"0010025946";"";"4600168670"
   "400";"2701";"F1A2";"0010025946";"";"4600168782"
   "400";"2701";"F1A3";"0010025123";"";"4600168939"
   "400";"2701";"F1CO";"0010151242";"";"4600567495"
   "400";"2701";"F1Z2";"0010003086";"";"4600341899"
   "400";"2701";"FV09";"0010195705";"";"4600547878"
   "400";"2701";"FV10";"0010095628";"";"4600318996"
   "400";"2701";"FVX6";"0010171184";"";"4600565587"
   "400";"2701";"FXBE";"0010082657";"";"4600592316"
   "400";"2710";"F07H";"0010004047";"";"4600000274"
   "400";"2710";"F07J";"0010004047";"";"4600000275"
   "400";"2710";"F07K";"0010004047";"";"4600000276"
   "400";"2710";"F07M";"0010005716";"";"4600166061"
   "400";"2710";"F07Q";"0010006737";"";"4600000394"
   "400";"2710";"F07R";"0010025123";"";"4600161655"
   "400";"2710";"F07S";"0010025123";"";"4600161656"
   "400";"2710";"F07T";"0010025123";"";"4600161658"
   "400";"2710";"F0MG";"0010151242";"";"4600567495"
   "400";"2710";"F0MS";"0010004199";"";"4600160760"
   "400";"2710";"F0MU";"0010005716";"";"4600000358"
   "400";"2710";"F0MV";"0010005716";"";"4600000359"
   "400";"2710";"F0MW";"0010005716";"";"4600000360"
   "400";"2710";"F0MX";"0010005716";"";"4600000361"
   "400";"2710";"F0MY";"0010005716";"";"4600000362"
   "400";"2710";"F0MZ";"0010005716";"";"4600000435"
   "400";"2710";"F0N0";"0010007477";"";"4600000406"
   "400";"2710";"F0N1";"0010024835";"";"4600000032"
   "400";"2710";"F0N2";"0010025123";"";"4600163079"
   "400";"2710";"F0N3";"0010025946";"";"4600160779"
   "400";"2710";"F0N4";"0010115963";"";"4600553895"
   "400";"2710";"F10B";"0010003748";"";"4600000241"
   "400";"2710";"F10C";"0010005716";"";"4600164439"
   "400";"2710";"F10D";"0010024835";"";"4600005146"
   "400";"2710";"F10E";"0010025123";"";"4600162163"
   "400";"2710";"F10F";"0010025775";"";"4600000241"
   "400";"2710";"F10J";"0010004047";"";"4600000273"
   "400";"2710";"F10L";"0010004251";"";"4600000327"
   "400";"2710";"F10M";"0010004906";"";"4600160746"
   "400";"2710";"F10R";"0010005716";"";"4600160628"
   "400";"2710";"F10T";"0010005716";"";"4600162164"
   "400";"2710";"F10U";"0010005716";"";"4600000354"
   "400";"2710";"F10V";"0010005716";"";"4600000355"
   "400";"2710";"F119";"0010025123";"";"4600161654"
   "400";"2710";"F11A";"0010025123";"";"4600000283"
   "400";"2710";"F11B";"0010025123";"";"4600004452"
   "400";"2710";"F11C";"0010025704";"";"4600006019"
   "400";"2710";"F11D";"0010025830";"";"4600000394"
   "400";"2710";"F19R";"0010005715";"";"4600000435"
         "400";"2710";"F19S";"0010005716"
   "400";"2710";"F19T";"0010061122";"";"4600000355"
   "400";"2710";"F19U";"0010025302";"";"4600244009"
   "400";"2710";"F19V";"0010025302";"";"4600244008"
   "400";"2710";"F19X";"0010025302";"";"4600244010"
   "400";"2710";"F1A1";"0010025946";"";"4600168670"
   "400";"2710";"F1A2";"0010025946";"";"4600168782"
   "400";"2710";"F1A3";"0010025123";"";"4600168939"
   "400";"2710";"F1AY";"0010025123";"";"4600171666"
   "400";"2710";"F1BU";"0010004199";"";"4600160760"
   "400";"2710";"F1BV";"0010004199";"";"4600160760"
   "400";"2710";"F1DG";"0010004199";"";"4600213474"
   "400";"2710";"F1E2";"0010025302";"";"4600222264"
   "400";"2710";"F1E3";"0010004199";"";"4600221073"
   "400";"2710";"F1E4";"0010004199";"";"4600213480"
   "400";"2710";"F1E5";"0010025095";"";"4600220791"
   "400";"2710";"F1E6";"0010025095";"";"4600220898"
   "400";"2710";"F1E7";"0010025095";"";"4600220792"
   "400";"2710";"F1EM";"0010004199";"";"4600226759"
   "400";"2710";"F1EN";"0010004199";"";"4600227605"
   "400";"2710";"F1EP";"0010004199";"";"4600227607"
   "400";"2710";"F1EQ";"0010004199";"";"4600227608"
   "400";"2710";"F1EU";"0010004245";"";"4600162036"
   "400";"2710";"F1FV";"0010004199";"";"4600251424"
   "400";"2710";"F1GQ";"0010025302";"";"4600259771"
   "400";"2710";"F1HO";"0010004199";"";"4600279281"
   "400";"2710";"F1IC";"0010025302";"";"4600284910"
   "400";"2710";"F1ID";"0010025302";"";"4600285195"
   "400";"2710";"F1IE";"0010025302";"";"4600284912"
   "400";"2710";"F1LL";"0010025761";"";"4600309421"
   "400";"2710";"F1M5";"0010082657";"";"4600592316"
   "400";"2710";"F1WN";"0010003755";"";"4600291303"
   "400";"2710";"F1XD";"0010041179";"";"4600314809"
   "400";"2710";"F1XF";"0010003755";"";"4600320334"
   "400";"2710";"F1XK";"0010145859";"";"4600320334"
   "400";"2710";"F1XL";"0010024835";"";"4600324590"
   "400";"2710";"F1ZA";"0010041179";"";"4600349687"
   "400";"2710";"F206";"0010025249";"";"4600324817"
   "400";"2710";"F20C";"0010025106";"";"4600537587"
   "400";"2710";"F20J";"0010197590";"";"4600554383"
   "400";"2710";"F218";"0010024835";"";"4600395776"
   "400";"2710";"F221";"0010024835";"";"4600391238"
   "400";"2710";"F242";"0010008736";"";"4600411290"
   "400";"2710";"F296";"0010185185";"";"4600471074"
   "400";"2710";"F2CO";"0010005649";"";"4600543874"
   "400";"2710";"FAVH";"0010197590";"";"4600549927"
   "400";"2710";"FV09";"0010150901";"";"4600553835"
   "400";"2710";"FV10";"0010095628";"";"4600318996"
   "400";"2710";"FV16";"0010025046";"";"4600388005"
   "400";"2710";"FV28";"0010024835";"";"4600395775"
   "400";"2710";"FV34";"0010025302";"";"4600401789"
   "400";"2710";"FV71";"0010185185";"";"4600471074"
   "400";"2710";"FV94";"0010114006";"";"4600350915"
   "400";"2710";"FVST";"0010197020";"";"4600550334"
   "400";"2710";"FVV7";"0010151242";"";"4600555037"
   "400";"2710";"FVVX";"0010198262";"";"4600554895"
   "400";"2710";"FVZE";"0010171184";"";"4600565587"
   "400";"2710";"FXAY";"0010198262";"";"4600589074"
   "400";"2720";"F07V";"0010004047";"";"4600000273"
   "400";"2720";"F07W";"0010004047";"";"4600000275"
   "400";"2720";"F07X";"0010004047";"";"4600000276"
   "400";"2720";"F080";"0010004251";"";"4600000327"
   "400";"2720";"F083";"0010005716";"";"4600000354"
   "400";"2720";"F084";"0010005716";"";"4600000355"
   "400";"2720";"F086";"0010005716";"";"4600000359"
   "400";"2720";"F087";"0010005716";"";"4600000360"
   "400";"2720";"F088";"0010005716";"";"4600000361"
   "400";"2720";"F089";"0010005716";"";"4600000362"
   "400";"2720";"F08A";"0010005716";"";"4600000435"
   "400";"2720";"F08B";"0010006737";"";"4600000394"
   "400";"2720";"F08C";"0010025123";"";"4600000283"
   "400";"2720";"F0N7";"0010004047";"";"4600000274"
   "400";"2720";"F0N8";"0010004199";"";"4600161162"
   "400";"2720";"F0N9";"0010004906";"";"4600160746"
   "400";"2720";"F0NA";"0010005716";"";"4600166061"
   "400";"2720";"F0NB";"0010005716";"";"4600160628"
   "400";"2720";"F0NC";"0010005716";"";"4600000358"
   "400";"2720";"F0ND";"0010005379";"";"4600335160"
   "400";"2720";"F0NE";"0010024835";"";"4600000032"
   "400";"2720";"F0NF";"0010025123";"";"4600161655"
   "400";"2720";"F0NG";"0010025123";"";"4600161656"
   "400";"2720";"F0NH";"0010025123";"";"4600161658"
   "400";"2720";"F0NJ";"0010025123";"";"4600163079"
   "400";"2720";"F0NK";"0010025123";"";"4600004452"
   "400";"2720";"F0NL";"0010025302";"";"4600244746"
   "400";"2720";"F11E";"0010000690";"";"4600529588"
   "400";"2720";"F11F";"0010004047";"";"4600000277"
   "400";"2720";"F11G";"0010004199";"";"4600161241"
   "400";"2720";"F11J";"0010007477";"";"4600000406"
   "400";"2720";"F11K";"0010025123";"";"4600162730"
   "400";"2720";"F11L";"0010025830";"";"4600000394"
   "400";"2720";"F11M";"0010061122";"";"4600000360"
   "400";"2720";"F19U";"0010003748";"";"4600000241"
   "400";"2720";"F19V";"0010005716";"";"4600164439"
   "400";"2720";"F19X";"0010025704";"";"4600006019"
